Material,Material Description,Movement Type,Movement Type Text,Posting Date,Special Stock,Quantity,Base Unit of Measure,Qty in unit of entry,Unit of Entry,Amt.in Loc.Cur.,Currency,Material Document,Material Doc.Item,Document Header Text,Reservation,Item number of reservation,Reference,Document Date,Storage Location,User Name,Purchase order,Item,Plant,Entry Date,Order,Cost Center,WBS Element
AE0008329,"OIL;15W40,MOBIL",101,GR stock in transit,5/1/2023,,20,EA,20,EA,0,PEN,5004954309,1,056-0001191,0,0,80099501,4/29/2023,Q001,RMONTES1,4502691427,10,C601,4/29/2023,,,
AE0008524,"FOAM;AR-AFFF,3X3,55 GLN,A334-LV",641,TF to stck in trans.,5/1/2023,,-2,EA,-2,EA,0,PEN,4908573172,1,,0,0,80099579,5/1/2023,Q009,BTP_TM_PROD,4502692923,10,C601,5/1/2023,,,
AE0008524,"FOAM;AR-AFFF,3X3,55 GLN,A334-LV",641,TF to stck in trans.,5/1/2023,,2,EA,2,EA,0,PEN,4908573172,2,,0,0,80099579,5/1/2023,,BTP_TM_PROD,4502692923,10,C601,5/1/2023,,,
AE0008524,"FOAM;AR-AFFF,3X3,55 GLN,A334-LV",641,TF to stck in trans.,5/1/2023,,-4,EA,-4,EA,0,PEN,4908573172,3,,0,0,80099579,5/1/2023,Q009,BTP_TM_PROD,4502692923,20,C601,5/1/2023,,,
AE0008524,"FOAM;AR-AFFF,3X3,55 GLN,A334-LV",641,TF to stck in trans.,5/1/2023,,4,EA,4,EA,0,PEN,4908573172,4,,0,0,80099579,5/1/2023,,BTP_TM_PROD,4502692923,20,C601,5/1/2023,,,
AE0008608,"FLTR ELMNT;G3SDC5T,TITAN;PP,5 MICRONS",101,GR stock in transit,5/1/2023,,30,EA,30,EA,0,PEN,5004956110,1,T001-00000850,0,0,80099350,5/1/2023,Q001,APALACIOS,4502685713,10,C601,5/1/2023,,,
AE0008668,CPLR PIPE;1610088600,641,TF to stck in trans.,5/1/2023,,-5,EA,-5,EA,0,PEN,4908571963,5,,0,0,80099332,5/1/2023,Q009,APALACIOS,4502685525,110,C601,5/1/2023,,,
AE0008668,CPLR PIPE;1610088600,641,TF to stck in trans.,5/1/2023,,5,EA,5,EA,0,PEN,4908571963,6,,0,0,80099332,5/1/2023,,APALACIOS,4502685525,110,C601,5/1/2023,,,
AE0008668,CPLR PIPE;1610088600,101,GR stock in transit,5/1/2023,,5,EA,5,EA,0,PEN,5004955289,1,001-011772,0,0,80099332,5/1/2023,Q001,APALACIOS,4502685525,110,C601,5/1/2023,,,
AE0008754,"FLTR ELMNT;G3SDC1T,TITAN;PP,1 MICRONS",101,GR stock in transit,5/1/2023,,30,EA,30,EA,0,PEN,5004956110,2,T001-00000850,0,0,80099350,5/1/2023,Q001,APALACIOS,4502685713,20,C601,5/1/2023,,,
AE0009412,"CYL;11021373,EMERSON;AIRE KGD 12",641,TF to stck in trans.,5/1/2023,,2,EA,2,EA,0,PEN,4908572971,30,,0,0,80099571,5/1/2023,,BTP_TM_PROD,4502692873,150,C601,5/1/2023,,,
AE0009412,"CYL;11021373,EMERSON;AIRE KGD 12",641,TF to stck in trans.,5/1/2023,,-2,EA,-2,EA,0,PEN,4908572971,29,,0,0,80099571,5/1/2023,Q009,BTP_TM_PROD,4502692873,150,C601,5/1/2023,,,
AE0009440,"CYL;11024360,EMERSON;KITREPAIR,CLARKSON",641,TF to stck in trans.,5/1/2023,,2,EA,2,EA,0,PEN,4908572971,28,,0,0,80099571,5/1/2023,,BTP_TM_PROD,4502692873,140,C601,5/1/2023,,,
AE0009440,"CYL;11024360,EMERSON;KITREPAIR,CLARKSON",641,TF to stck in trans.,5/1/2023,,-2,EA,-2,EA,0,PEN,4908572971,27,,0,0,80099571,5/1/2023,Q009,BTP_TM_PROD,4502692873,140,C601,5/1/2023,,,
AE0009485,"SCRW CAP;7605/301/033,JOHN CRANE",101,GR stock in transit,5/1/2023,,12,EA,12,EA,0,PEN,5004955285,1,T011-00003904,0,0,80099331,5/1/2023,Q001,APALACIOS,4502685525,50,C601,5/1/2023,,,
AE0009499,"SEAL MECH;0950/J97/676-1883,JOHN CRANE",641,TF to stck in trans.,5/1/2023,,4,EA,4,EA,0,PEN,4908571963,4,,0,0,80099332,5/1/2023,,APALACIOS,4502685525,40,C601,5/1/2023,,,
AE0009499,"SEAL MECH;0950/J97/676-1883,JOHN CRANE",101,GR stock in transit,5/1/2023,,4,EA,4,EA,0,PEN,5004955284,1,T011-00003904,0,0,80099332,5/1/2023,Q001,APALACIOS,4502685525,40,C601,5/1/2023,,,
AE0009499,"SEAL MECH;0950/J97/676-1883,JOHN CRANE",641,TF to stck in trans.,5/1/2023,,-4,EA,-4,EA,0,PEN,4908571963,3,,0,0,80099332,5/1/2023,Q009,APALACIOS,4502685525,40,C601,5/1/2023,,,
AE0009558,"KIT;3001531230,ATLAS COPCO;4000HR,GA200",641,TF to stck in trans.,5/1/2023,,2,KIT,2,KIT,0,PEN,4908571963,10,,0,0,80099332,5/1/2023,,APALACIOS,4502685525,270,C601,5/1/2023,,,
AE0009558,"KIT;3001531230,ATLAS COPCO;4000HR,GA200",641,TF to stck in trans.,5/1/2023,,-2,KIT,-2,KIT,0,PEN,4908571963,9,,0,0,80099332,5/1/2023,Q009,APALACIOS,4502685525,270,C601,5/1/2023,,,
AE0009558,"KIT;3001531230,ATLAS COPCO;4000HR,GA200",101,GR stock in transit,5/1/2023,,2,KIT,2,KIT,0,PEN,5004955520,1,001-0017268,0,0,80099332,5/1/2023,Q001,APALACIOS,4502685525,270,C601,5/1/2023,,,
AE0009832,"LUBCTR;LAGD 125/WA2,SKF;AUTOMATIC,5BAR",641,TF to stck in trans.,5/1/2023,,-25,EA,-25,EA,0,PEN,4908571916,1,,0,0,80099334,4/24/2023,Q009,APALACIOS,4502685536,180,C601,4/30/2023,,,
AE0009832,"LUBCTR;LAGD 125/WA2,SKF;AUTOMATIC,5BAR",101,GR stock in transit,5/1/2023,,25,EA,25,EA,0,PEN,5004955485,1,TD01-0007633,0,0,80099334,4/30/2023,Q001,APALACIOS,4502685536,180,C601,4/30/2023,,,
AE0009832,"LUBCTR;LAGD 125/WA2,SKF;AUTOMATIC,5BAR",641,TF to stck in trans.,5/1/2023,,25,EA,25,EA,0,PEN,4908571916,2,,0,0,80099334,4/24/2023,,APALACIOS,4502685536,180,C601,4/30/2023,,,
AE0010026,"SEAL MECH;155A,CHESTERTON;2-3/16IN",261,GI for order,5/1/2023,,-1,EA,-1,EA,-20293.54,PEN,4908571310,1,RONY FLORES,11481255,1,DELIVERY,4/30/2023,Q001,DCHINGA,,0,C601,4/30/2023,4007574683,,
AE0010106,"REAGENT;REACTIVO,ACIDO SULFURICO,98",101,GR goods receipt,5/1/2023,,32000,KG,32000,KG,42247.84,PEN,5004955360,1,3540-TK-01,0,0,G010-00003085,4/27/2023,Q001,JPACCARA,4502597499,10,C601,4/30/2023,,,
AE0010106,"REAGENT;REACTIVO,ACIDO SULFURICO,98",202,RE for cost center,5/1/2023,,9532,KG,9532,KG,12742.49,PEN,4908702925,1,CONSUMO DOBLE ABRIL 2023,0,0,11319270,4/10/2023,Q004,VLOPEZA,,0,C601,5/22/2023,,CQ04094852,
AE0010106,"REAGENT;REACTIVO,ACIDO SULFURICO,98",202,RE for cost center,5/1/2023,,5622,KG,5622,KG,7515.56,PEN,4908702927,1,CONSUMO DOBLE ABRIL 2023,0,0,11319271,4/10/2023,Q004,VLOPEZA,,0,C601,5/22/2023,,CQ04094852,
AE0010106,"REAGENT;REACTIVO,ACIDO SULFURICO,98",202,RE for cost center,5/1/2023,,4158,KG,4158,KG,5558.46,PEN,4908702974,1,CONSUMO DOBLE ABRIL 2023,0,0,11319276,4/10/2023,Q004,VLOPEZA,,0,C601,5/22/2023,,CQ04094852,
AE0010106,"REAGENT;REACTIVO,ACIDO SULFURICO,98",202,RE for cost center,5/1/2023,,5567,KG,5567,KG,7442.03,PEN,4908702973,1,CONSUMO DOBLE ABRIL 2023,0,0,11319275,4/10/2023,Q004,VLOPEZA,,0,C601,5/22/2023,,CQ04094852,
AE0010106,"REAGENT;REACTIVO,ACIDO SULFURICO,98",311,TF trfr within plant,5/1/2023,,64000,KG,64000,KG,0,PEN,4908571172,2,,0,0,,4/30/2023,Q004,JPACCARA,,0,C601,4/30/2023,,,
AE0010106,"REAGENT;REACTIVO,ACIDO SULFURICO,98",202,RE for cost center,5/1/2023,,6289,KG,6289,KG,8407.21,PEN,4908702971,1,CONSUMO DOBLE ABRIL 2023,0,0,11319274,4/10/2023,Q004,VLOPEZA,,0,C601,5/22/2023,,CQ04094852,
AE0010106,"REAGENT;REACTIVO,ACIDO SULFURICO,98",311,TF trfr within plant,5/1/2023,,-64000,KG,-64000,KG,0,PEN,4908571172,1,,0,0,,4/30/2023,Q001,JPACCARA,,0,C601,4/30/2023,,,
AE0010106,"REAGENT;REACTIVO,ACIDO SULFURICO,98",202,RE for cost center,5/1/2023,,5042,KG,5042,KG,6740.2,PEN,4908702970,1,CONSUMO DOBLE ABRIL 2023,0,0,11319273,4/10/2023,Q004,VLOPEZA,,0,C601,5/22/2023,,CQ04094852,
AE0010106,"REAGENT;REACTIVO,ACIDO SULFURICO,98",101,GR goods receipt,5/1/2023,,32000,KG,32000,KG,42247.84,PEN,5004955361,1,3540-TK-01,0,0,G010-00003086,4/27/2023,Q001,JPACCARA,4502597499,10,C601,4/30/2023,,,
AE0010106,"REAGENT;REACTIVO,ACIDO SULFURICO,98",202,RE for cost center,5/1/2023,,5549,KG,5549,KG,7417.97,PEN,4908702928,1,CONSUMO DOBLE ABRIL 2023,0,0,11319272,4/10/2023,Q004,VLOPEZA,,0,C601,5/22/2023,,CQ04094852,
AE0010230,"PIPE;MK01,INDELAT;SPOOL OVERFLOW,SCH40",641,TF to stck in trans.,5/1/2023,,6,EA,6,EA,0,PEN,4908573020,2,,0,0,80099577,5/1/2023,,BTP_TM_PROD,4502692884,10,C601,5/1/2023,,,
AE0010230,"PIPE;MK01,INDELAT;SPOOL OVERFLOW,SCH40",101,GR goods receipt,5/1/2023,,6,EA,6,EA,29231.34,PEN,5004955982,1,,0,0,0026-003405,4/28/2023,Q009,GRODRIGUEZ1,4502690550,10,C601,5/1/2023,,,
AE0010230,"PIPE;MK01,INDELAT;SPOOL OVERFLOW,SCH40",641,TF to stck in trans.,5/1/2023,,-6,EA,-6,EA,0,PEN,4908573020,1,,0,0,80099577,5/1/2023,Q009,BTP_TM_PROD,4502692884,10,C601,5/1/2023,,,
AE0011011,"SEAL MECH;1AMSZ175A01,SMSS,AE0008336",261,GI for order,5/1/2023,,-1,EA,-1,EA,-24701.95,PEN,4908571259,1,RONY FLORES,10842589,4,DELIVERY,4/30/2023,Q001,DCHINGA,,0,C601,4/30/2023,4007106841,,
AE0011011,"SEAL MECH;1AMSZ175A01,SMSS,AE0008336",261,GI for order,5/1/2023,,-1,EA,-1,EA,-24701.95,PEN,4908571258,1,RONY FLORES,11460442,3,DELIVERY,4/30/2023,Q001,DCHINGA,,0,C601,4/30/2023,4007558251,,
AE0011011,"SEAL MECH;1AMSZ175A01,SMSS,AE0008336",261,GI for order,5/1/2023,,-1,EA,-1,EA,-24701.95,PEN,4908571257,1,RONY FLORES,10667920,3,DELIVERY,4/30/2023,Q001,DCHINGA,,0,C601,4/30/2023,4006977497,,
AE0011011,"SEAL MECH;1AMSZ175A01,SMSS,AE0008336",261,GI for order,5/1/2023,,-1,EA,-1,EA,-24701.95,PEN,4908571256,1,,10727477,3,,4/30/2023,Q001,DCHINGA,,0,C601,4/30/2023,4007024917,,
AE0011097,"REAGENT;REACTIVO,SULFHIDRATO DE SODIO,42",101,GR goods receipt,5/1/2023,,31720,KG,31720,KG,80217.34,PEN,5004955993,1,3530-TK-02,0,0,003-000376,5/1/2023,Q004,WQUISPE1,4502660084,10,C601,5/1/2023,,,
AE0011097,"REAGENT;REACTIVO,SULFHIDRATO DE SODIO,42",101,GR goods receipt,5/1/2023,,31790,KG,31790,KG,80394.37,PEN,5004955384,1,3530-TK-02,0,0,003-000372,4/30/2023,Q004,JPACCARA,4502660084,10,C601,4/30/2023,,,
AE0011097,"REAGENT;REACTIVO,SULFHIDRATO DE SODIO,42",101,GR goods receipt,5/1/2023,,31830,KG,31830,KG,80495.52,PEN,5004955383,1,3530-TK-01,0,0,003-000371,4/30/2023,Q004,JPACCARA,4502660084,10,C601,4/30/2023,,,
AE0011097,"REAGENT;REACTIVO,SULFHIDRATO DE SODIO,42",101,GR goods receipt,5/1/2023,,29100,KG,29100,KG,73591.57,PEN,5004955385,1,3530-TK-02,0,0,003-000373,4/30/2023,Q004,JPACCARA,4502660084,10,C601,4/30/2023,,,
AE0011097,"REAGENT;REACTIVO,SULFHIDRATO DE SODIO,42",101,GR goods receipt,5/1/2023,,29160,KG,29160,KG,73743.31,PEN,5004955991,1,3530-TK-01,0,0,003-000374,5/1/2023,Q004,WQUISPE1,4502660084,10,C601,5/1/2023,,,
AE0011097,"REAGENT;REACTIVO,SULFHIDRATO DE SODIO,42",101,GR goods receipt,5/1/2023,,31760,KG,31760,KG,80318.5,PEN,5004955992,1,3530-TK-02,0,0,003-000375,5/1/2023,Q004,WQUISPE1,4502660084,10,C601,5/1/2023,,,
AE0014094,"BIT RCK;0040350-06,SANDVIK",101,GR goods receipt,5/1/2023,,5,EA,5,EA,63632.46,PEN,5004956103,1,004-0468901,0,0,004-0468901,5/1/2023,Q011,JASCENCIO,4502690353,10,C601,5/1/2023,,,
AE0014094,"BIT RCK;0040350-06,SANDVIK",101,GR goods receipt,5/1/2023,,5,EA,5,EA,63632.46,PEN,5004956100,1,,0,0,004-0468902,5/1/2023,Q011,JASCENCIO,4502690353,10,C601,5/1/2023,,,
AE0014094,"BIT RCK;0040350-06,SANDVIK",102,GR for PO   reversal,5/1/2023,,-5,EA,-5,EA,-63632.46,PEN,5004956101,1,,0,0,004-0468902,5/1/2023,Q011,JASCENCIO,4502690353,10,C601,5/1/2023,,,
AE0014094,"BIT RCK;0040350-06,SANDVIK",101,GR goods receipt,5/1/2023,,20,EA,20,EA,254529.85,PEN,5004956102,1,,0,0,004-0468902,5/1/2023,Q011,JASCENCIO,4502690353,20,C601,5/1/2023,,,
AE0014104,"BIT RCK;0040261-06,SANDVIK;X20 BECO L3",101,GR goods receipt,5/1/2023,,4,EA,4,EA,50905.97,PEN,5004956100,2,,0,0,004-0468902,5/1/2023,Q011,JASCENCIO,4502690353,30,C601,5/1/2023,,,
AE0014104,"BIT RCK;0040261-06,SANDVIK;X20 BECO L3",101,GR goods receipt,5/1/2023,,4,EA,4,EA,50905.97,PEN,5004956103,2,004-0468901,0,0,004-0468901,5/1/2023,Q011,JASCENCIO,4502690353,30,C601,5/1/2023,,,
AE0014104,"BIT RCK;0040261-06,SANDVIK;X20 BECO L3",102,GR for PO   reversal,5/1/2023,,-4,EA,-4,EA,-50905.97,PEN,5004956101,2,,0,0,004-0468902,5/1/2023,Q011,JASCENCIO,4502690353,30,C601,5/1/2023,,,
AE0014116,"REAGENT, FLOCCULANT MACFLOC 7020",311,TF trfr within plant,5/1/2023,,-9000,KG,-9000,KG,0,PEN,4908571329,1,,0,0,,4/30/2023,Q001,JPACCARA,,0,C601,4/30/2023,,,
AE0014116,"REAGENT, FLOCCULANT MACFLOC 7020",311,TF trfr within plant,5/1/2023,,9000,KG,9000,KG,0,PEN,4908571329,2,,0,0,,4/30/2023,Q004,JPACCARA,,0,C601,4/30/2023,,,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-10,GAL,-10,GAL,-188.1,PEN,4908718840,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ06408880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-9,GAL,-9,GAL,-169.29,PEN,4908718839,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ06408880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-9,GAL,-9,GAL,-169.29,PEN,4908718838,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ06408880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-9,GAL,-9,GAL,-169.29,PEN,4908718841,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ06408880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-39.21,GAL,-39.21,GAL,-737.54,PEN,4908718842,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ30103002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-11.15,GAL,-11.15,GAL,-209.73,PEN,4908718843,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ30103002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-13.42,GAL,-13.42,GAL,-252.43,PEN,4908718844,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ30103002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-11,GAL,-11,GAL,-206.91,PEN,4908718837,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ06408880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-31.24,GAL,-31.24,GAL,-587.62,PEN,4908718836,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ06408880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-13.63,GAL,-13.63,GAL,-256.38,PEN,4908718835,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ30103002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-12,GAL,-12,GAL,-225.72,PEN,4908718834,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-13.14,GAL,-13.14,GAL,-247.16,PEN,4908718833,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ10001001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-74,GAL,-74,GAL,-1391.93,PEN,4908718832,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ30103002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-8.93,GAL,-8.93,GAL,-167.97,PEN,4908718831,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-12.44,GAL,-12.44,GAL,-234,PEN,4908718829,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-13.38,GAL,-13.38,GAL,-251.68,PEN,4908718845,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ30103002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-39.08,GAL,-39.08,GAL,-735.09,PEN,4908718846,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ08119900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-30,GAL,-30,GAL,-564.3,PEN,4908718847,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ08119900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-12.19,GAL,-12.19,GAL,-229.29,PEN,4908718848,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-13.29,GAL,-13.29,GAL,-249.98,PEN,4908718849,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ08119900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-16.9,GAL,-16.9,GAL,-317.89,PEN,4908718850,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ07909900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-49,GAL,-49,GAL,-921.69,PEN,4908718851,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ07909900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-9.7,GAL,-9.7,GAL,-182.46,PEN,4908718852,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ07909900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-54,GAL,-54,GAL,-1015.73,PEN,4908718853,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ07909900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-204.6,GAL,-204.6,GAL,-3848.51,PEN,4908718854,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ07909900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-25.1,GAL,-25.1,GAL,-472.13,PEN,4908718855,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ07909900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-47.8,GAL,-47.8,GAL,-899.11,PEN,4908718856,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ07909900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-40.21,GAL,-40.21,GAL,-756.35,PEN,4908718857,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ07909900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-467.4,GAL,-467.4,GAL,-8791.75,PEN,4908718858,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ07909900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-17.34,GAL,-17.34,GAL,-326.16,PEN,4908718859,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ07909900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-19.3,GAL,-19.3,GAL,-363.03,PEN,4908718652,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-72.7,GAL,-72.7,GAL,-1367.48,PEN,4908718800,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-95.9,GAL,-95.9,GAL,-1803.87,PEN,4908718801,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-10.33,GAL,-10.33,GAL,-194.31,PEN,4908718802,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-15.57,GAL,-15.57,GAL,-292.87,PEN,4908718803,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-16.17,GAL,-16.17,GAL,-304.16,PEN,4908718804,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-11.14,GAL,-11.14,GAL,-209.54,PEN,4908718805,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ19201111,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-10.35,GAL,-10.35,GAL,-194.68,PEN,4908718806,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ19201111,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-146.8,GAL,-146.8,GAL,-2761.29,PEN,4908718807,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ19201111,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/1/2023,P,-15.05,GAL,-15.05,GAL,-283.09,PEN,4908718808,1,BlockID:20230516123003,0,0,2.02305E+13,5/1/2023,,CASILVA1,,0,C601,5/24/2023,,CQ19201111,
