Material,Material Description,Movement Type,Movement Type Text,Posting Date,Special Stock,Quantity,Base Unit of Measure,Qty in unit of entry,Unit of Entry,Amt.in Loc.Cur.,Currency,Material Document,Material Doc.Item,Document Header Text,Reservation,Item number of reservation,Reference,Document Date,Storage Location,User Name,Purchase order,Item,Plant,Entry Date,Order,Cost Center,WBS Element
AE00000517,"BOLT,MACHINE;1000008554,FLSMIDTH,HEX",101,GR goods receipt,9/1/2024,,8,EA,8,EA,124.2,PEN,5006514907,1,,0,0,T004-00004314,8/31/2024,Q009,RALEGRIA,4503344571,20,C601,8/31/2024,,,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-15.22,GAL,-15.22,GAL,-203.11,PEN,4911261711,1,BlockID:20240915123002,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-16.17,GAL,-16.17,GAL,-215.79,PEN,4911261712,1,BlockID:20240915123002,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-12.26,GAL,-12.26,GAL,-163.61,PEN,4911261713,1,BlockID:20240915123002,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-19.08,GAL,-19.08,GAL,-254.63,PEN,4911261714,1,BlockID:20240915123002,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-27.2,GAL,-27.2,GAL,-362.99,PEN,4911261715,1,BlockID:20240915123002,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-59.75,GAL,-59.75,GAL,-797.38,PEN,4911261716,1,BlockID:20240915123002,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-4.89,GAL,-4.89,GAL,-65.26,PEN,4911266065,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ04209900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-9.69,GAL,-9.69,GAL,-129.31,PEN,4911266066,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ38103301,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-13.2,GAL,-13.2,GAL,-176.16,PEN,4911266067,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ19201111,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-7.32,GAL,-7.32,GAL,-97.69,PEN,4911266068,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ04209900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-20.4,GAL,-20.4,GAL,-272.24,PEN,4911266069,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ19201111,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",291,GI acct ass.fm pipel,9/10/2024,P,-9.33,GAL,-9.33,GAL,-124.51,PEN,4911266070,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,,PECQI.230016-IMP-300
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-12.54,GAL,-12.54,GAL,-167.35,PEN,4911266071,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ08119900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-757.64,GAL,-757.64,GAL,-10110.86,PEN,4911266072,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-871.12,GAL,-871.12,GAL,-11625.27,PEN,4911266073,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-958.41,GAL,-958.41,GAL,-12790.17,PEN,4911266074,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-1040.78,GAL,-1040.78,GAL,-13889.42,PEN,4911266075,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-957.54,GAL,-957.54,GAL,-12778.56,PEN,4911266076,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-964.55,GAL,-964.55,GAL,-12872.11,PEN,4911266077,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-1192.19,GAL,-1192.19,GAL,-15910.01,PEN,4911266078,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-1138.73,GAL,-1138.73,GAL,-15196.58,PEN,4911266079,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-957.51,GAL,-957.51,GAL,-12778.16,PEN,4911266080,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-885.51,GAL,-885.51,GAL,-11817.31,PEN,4911266081,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-13.29,GAL,-13.29,GAL,-177.36,PEN,4911266279,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-11.04,GAL,-11.04,GAL,-147.33,PEN,4911266278,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-53.66,GAL,-53.66,GAL,-716.1,PEN,4911266277,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-126.76,GAL,-126.76,GAL,-1691.64,PEN,4911266276,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-13.95,GAL,-13.95,GAL,-186.17,PEN,4911266275,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-19.6,GAL,-19.6,GAL,-261.57,PEN,4911266274,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-255.36,GAL,-255.36,GAL,-3407.83,PEN,4911266273,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ34103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-373.57,GAL,-373.57,GAL,-4985.37,PEN,4911266272,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ34103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-77.22,GAL,-77.22,GAL,-1030.52,PEN,4911266271,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-126.96,GAL,-126.96,GAL,-1694.31,PEN,4911266270,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ34103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-263.94,GAL,-263.94,GAL,-3522.33,PEN,4911266269,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ34103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-14.6,GAL,-14.6,GAL,-194.84,PEN,4911266122,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ19201111,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-17.14,GAL,-17.14,GAL,-228.74,PEN,4911266121,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ30103002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-13.04,GAL,-13.04,GAL,-174.02,PEN,4911266120,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-9.55,GAL,-9.55,GAL,-127.45,PEN,4911266119,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ04609900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-13.59,GAL,-13.59,GAL,-181.36,PEN,4911266118,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-5.18,GAL,-5.18,GAL,-69.13,PEN,4911266117,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ04209900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-18.82,GAL,-18.82,GAL,-251.16,PEN,4911266116,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",291,GI acct ass.fm pipel,9/10/2024,P,-14.45,GAL,-14.45,GAL,-192.84,PEN,4911266115,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,,PECQI.230016-IMP-300
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-11.19,GAL,-11.19,GAL,-149.33,PEN,4911266114,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ10001001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",291,GI acct ass.fm pipel,9/10/2024,P,-12.44,GAL,-12.44,GAL,-166.01,PEN,4911266113,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,,PECQI.210231-IMP-300
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-10.21,GAL,-10.21,GAL,-136.25,PEN,4911266112,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",291,GI acct ass.fm pipel,9/10/2024,P,-3198.36,GAL,-3198.36,GAL,-42682.75,PEN,4911266111,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,,PECQI.230014-IMP-310
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-17.2,GAL,-17.2,GAL,-229.54,PEN,4911266110,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-18.58,GAL,-18.58,GAL,-247.95,PEN,4911266109,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ37203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-17.09,GAL,-17.09,GAL,-228.07,PEN,4911266108,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ30103002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-19.67,GAL,-19.67,GAL,-262.5,PEN,4911266107,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ36103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-16.53,GAL,-16.53,GAL,-220.6,PEN,4911266106,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-12.58,GAL,-12.58,GAL,-167.88,PEN,4911266105,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ38203301,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-74.97,GAL,-74.97,GAL,-1000.49,PEN,4911266104,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/10/2024,P,-12.72,GAL,-12.72,GAL,-169.75,PEN,4911266103,1,BlockID:20240915123003,0,0,2.02409E+13,9/10/2024,,CASILVA1,,0,C601,9/23/2024,,CQ38203301,
